track_id;title;artist;genre;popularity;release_year;lyrics;label_name
7B1GW9WZj5oTCCZ0X2SAbv;Get a Little Closer;Pretty Ricky;hip-hop;47;2005;"Yeah
Lick it from the front, hit you from the back (From the back)
Freak you in my whip, baby, just relax (Baby, relax)
Lick it from the front, hit you from the back (Lick it from the back)
Freak you in my whip, baby, just relax (Woo)
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Count my paper, stack my weight up
She's a gold digger, but I ain't gone hate her
I'd still date her, cut her like a brand new razor
Fine like some old wine in the 'frigerator
Too much flavor, sweeter than Now and Laters
Hook her then bait her, receive her like the Raiders
I'm that player, I'm that ballin' regulator
Crushin' haters in the baby blue gator
Now foxy thang come closer, I wanna get to know ya
Got some tricks up my sleeve I really wanna show ya
Caressin' and holdin' ya, kissin' ya toes and uh
Openin' doors for ya and walkin' in the cold for ya
What else I gotta do just to make your body mines?
'Cause goddamn ya fine and I wanna spend time, I ain't lyin'
I wanna whisper in your ear like a singer
I'm a pro player, call me Wayne, ha, Zinger
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Lick it from the front, hit you from the back (From the back)
Freak you in my whip, baby, just relax (Baby, relax)
Lick it from the front, hit you from the back (Lick it from the back)
Freak you in my whip, baby, just relax (Woo)
I really wanna lay you down
When I touch down in your town (Your town)
Baby, let me break you off (Ohh, baby)
I really wanna lay you down
When I touch down in your town (Your town)
Baby, let me break you off
Now only I scratch, nibble, but I don't bite
Got me paralyzed off your sexy hips and your thighs
A la ooh, gasolina wanna jump on your trampolina
Got them bombinas in the winner
Mama come her now I wanna spend the night
I make the crowd go wild like Holyfield won the fight
You my dynasty how ya rock a fella world
Plus you from the projects, you remind me of my poor little rich girl
Now baby girl, come closer, closer (Closer)
I got some thangs I wanna show ya, I wanna show ya (Show ya)
Now baby girl come closer, closer (Come closer)
I got some thangs I wanna show ya, yeah, yeah
Lemme double that, lemme double that
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Can we get a lil' closer, baby?
I wanna get to know you, lady
Me and you is like night and day (Like night and day)
'Cause ya seem so far away, shawty
Lick it from the front, hit you from the back (From the back)
Freak you in my whip, baby, just relax (Baby, relax)
Lick it from the front, hit you from the back (Lick it from the back)
Freak you in my whip, baby, just relax (Woo)
I really wanna lay you down
When I touch down in your town (Your town)
Baby, let me break you off (Ohh, baby)
I really wanna lay you down
When I touch down in your town (Your town)
Baby, let me break you off";anger
1D4PL9B8gOg78jiHg3FvBb;Love Story;Taylor Swift;pop;76;2008;"We were both young when I first saw you
I close my eyes and the flashback starts
I'm standing there
On a balcony in summer air
See the lights, see the party, the ball gowns
See you make your way through the crowd
And say, ""Hello""
Little did I know
That you were Romeo, you were throwing pebbles
And my daddy said, ""Stay away from Juliet""
And I was crying on the staircase
Begging you, ""Please don't go,"" and I said
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
So I sneak out to the garden to see you
We keep quiet 'cause we're dead if they knew
So close your eyes
Escape this town for a little while, oh, oh
'Cause you were Romeo, I was a scarlet letter
And my daddy said, ""Stay away from Juliet""
But you were everything to me
I was begging you, ""Please don't go,"" and I said
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
Romeo, save me, they're trying to tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story, baby, just say, ""Yes""
Oh, oh
But I got tired of waiting
Wondering if you were ever coming around
My faith in you was fading
When I met you on the outskirts of town and I said
""Romeo, save me, I've been feeling so alone
I keep waiting for you, but you never come
Is this in my head? I don't know what to think""
He knelt to the ground and pulled out a ring, and said
""Marry me, Juliet, you'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress
It's a love story, baby, just say 'Yes'""
Oh, oh, oh
Oh, oh, oh
'Cause we were both young when I first saw you";fear
4OiSO4RZwrDE4THvfhyRPG;Drugs/Hoes/Money/Etc.;$uicideboy$;hip-hop;69;2015;"Counting sheep until I'm sound asleep
I'm lounging deep in a grave I found without a sound or peep
I lay in the ground
Six (Six) feet
$lick as sleet, sneakin' a beat
Let the breath leak out my mouth
Bitch, I want your skull, fuck what's under your skirt
You broke my heart, and now I'ma, I'ma make you hurt
Stomp you on the curb, and then I'll throw you in the dirt
Give you back to the Earth
Girl, you were something special, yeah, you were my fucking first
You wanna cuddle?
We can cuddle in the back of the fucking hearse
(We can cuddle in the back of the fucking hearse)
I don't need your sympathy, make them bitches sing for me
Caught up in reality, smokin' on some fantasy
Put the gun against my head, pull the trigger now I'm dead
Bitches wanna count my bread, only let them give me head
Sleeping in a tulip bed, smokin' green and seeing red
Loading up the clip with lead, trigger finger soft as thread
No jewels and no chains, I like it that way
Don't know what I'm up to until that Glock in your face
I pop that bitch, and I spray
Got these hoes on delay
All it take is one word, they do whatever I say
(All it take is one word, they do whatever I say)";anger
2wGSgTmgSF3xjRrHkTc25R;Hate It Or Love It;The Game;pop;82;2005;"Yeah, let's take 'em back
Uh-huh
Coming up I was confused, my mommy kissing a girl
Confusion occurs coming up in the cold world
Daddy ain't around, probably out committing felonies
My favorite rapper used to sing, ""Check, check out my melody""
I wanna live good so, shit, I sell dope
For a four finger ring, one of them gold ropes
Nana told me if I passed I'd get a sheepskin coat
If I can move a few packs I'd get the hat, now that'd be dope
Tossed and turned in my sleep that night
Woke up the next morning, niggas had stole my bike
Different day, same shit, ain't nothing good in the hood
I'd run away from this bitch and never come back if I could
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
(G-G-G-G-G-Unit!)
On the grill of my lowrider
Guns on both sides, right above the gold wires
I'll fo'-five 'em, kill a nigga on my song
And really do it, that's the true meaning of a ghostwriter
G's will take your daughter out her Air Forces
Believe you me, homie, I know all about losses
I'm from Compton, wear the wrong colors, be cautious
One phone call I'll have your body dumped in Marcy
I stay strapped like car seats
Been bangin' since my lil' nigga Rob got killed for his Barkleys
That's 10 years, I told Pooh in '95
I'll kill you if you try me for my Air Max 95's
Told Banks when I met him I'ma ride
And if I gotta die, I'd rather homicide
I ain't have 50 cent when my grandmama died
Now I'm going back to Cali
With my Jacob on, see how time fly?
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
From the beginning to the end
Losers lose, winners win
This is real, we ain't got to pretend
The cold world that we in is full of pressure and pain
Enough of me, nigga, now listen to Game
Used to see Five-O, throw the crack by the bench
Now I'm fuckin' with 5-0, it's all starting to make sense
My mom's happy, she ain't gotta pay the rent
And she got a red bow on that brand new Benz
Waiting on Sha Money to land, sitting in the Range
Thinking how they spent 30 million dollars on airplanes
When there's kids starvin'
Pac is gone and Brenda still throwing babies in the garbage
I wanna know what's going on like I hear Marvin
No schoolbooks, they used that wood to build coffins
Whenever I'm in the booth and I get exhausted
I think, ""What if Marie Baker got that abortion?"" I love you, ma
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me";surprise
5RC9YDHON0nXKmcQrL6WV6;Shawty Is Da Shit;The-Dream;hip-hop;65;2007;"Shawty rock to the beat for yo' boy
Shawty (Yeah, yeah, yeah), do it (Ayy)
(Ayy, it's Loso in case you ain't know so)
Rock to the beat for ya boy (Ayy, Dream, let me tell you bout shorty)
Radio killa, killa, killa
Shawty is the sh-sh-sh-sh
Sugar honey iced tea
Prettiest one I see
Little mama icy
They say she a Pisces
I heard they are feisty
You know how to treat her, she'll be sweeter than a Hi-C
Clean up very nicely, shoes are kinda pricey
Match 'em up precisely, good jean, nice tee
Like her food spicy
And she is the same
Hotter than a flame, but I do not know her name
Is it Keisha?
Is it Tisha?
Maybe Lisa?
Or Teresa?
It could be Tia
Maybe Aaliyah
I guess I'll find out one day
For now I'ma say (Ayy)
Shawty fly (Ayy), shawty tight (Ayy)
I shoulda stayed there, all night (Ayy)
With you
With you
I missed ya (Ayy), picked ya (Ayy)
Now it's time I (Ayy)
Get back up with you
Girl, with you
Oh yeah
We used to kick it up at the park
But now she's all grown up (Up, up, up)
Rockin them stilettos
Jumpin' up out that Mercedes truck (Truck)
Oooh
It was Keisha (Oh-ooh), it was Sonia (Oh-ooh)
It was Tanya (Oh-ooh), it was Monique (Oh-ho)
It was Niecy (Oh-ooh), it was Keke (Oh-ooh)
Ayy, now that I see you at twenty-three, all I can say is
(Oh, oh, oh, oh)
(Oh, oh, oh, oh) Man, I don't need no hook for this shit
(Oh, oh, oh, oh)
(Oh, oh, oh, oh) 'Cause shawty right there is the shit (Ayy)
Shit (Ayy)
Shawty is the shit (Ayy)
Shit (Yeah, ayy)
Shawty is the shit (Ayy)
Shit (Ayy)
Shawty, you the shit (Ayy)
You the shit (Oh yeah, oh yeah)
Dior jeans, her walk so mean
Burberry fragrance on my shirt from when she hugged me
Hard as rock when she touched me
Thinkin' now if she would've loved me
What it is, what it ain't, tell me what to do (Ayy)
I know I'm late, but destiny bought me back to you (ay)
Time went by, turned you into a butterfly
I'm here to say, hello, tell yo' nigga, good-bye
It was Keisha (Oh-ooh), it was Sonia (Oh-ooh)
It was Tanya (Oh-ooh), it was Monique (Oh-ho)
It was Niecy (Oh-ooh), it was Keke (Oh-ooh)
Ayy, now that I see you at twenty-three, all I can say is
(Oh, oh, oh, oh)
(Oh, oh, oh, oh) Man, I don't need no hook for this shit
(Oh, oh, oh, oh)
(Oh, oh, oh, oh) 'Cause shawty right there is the shit (Ayy)
Shit (Ayy)
Shawty is the shit (Ayy)
Shit (Yeah, ayy)
Shawty is the shit (Ayy)
Shit (Ayy)
Shawty, you the shit (Ayy)
You the shit (Oh yeah)
If she fine, if shawty a dime
You should tip her (Ayy), you should tip her (Ayy)
If she go, and you love her
You should tip her (Ayy), you should tip her (Ayy)
If she fix you eggs and grits in the mornin'
Man, you should tip her (Ayy), you should tip her (Ayy)
Pancakes with the bacon on the side
You should tip me (Ayy), you should tip me (Ayy)
Shawty rock to the beat for yo' boy (Ayy)
(Oh-ooh, oh-ho) Yeah, yeah, yeah
Rock to the beat for yo boy
Now that I see you at twenty-three, all I can say is
(Oh, oh, oh, oh) Ayy
(Oh, oh, oh, oh) Man, I don't need no hook for this shit
(Oh, oh, oh, oh)
(Oh, oh, oh, oh) 'Cause shawty right there is the shit (Ayy)
Shit (Ayy)
Shawty is the shit (Ayy)
Shit (Yeah, ayy)
Shawty is the shit (Ayy)
Shit (Ayy)
Shawty, you the shit (Ayy)
You the shit (Oh yeah)";surprise
6MXXY2eiWkpDCezVCc0cMH;Good Morning;Kanye West;hip-hop;75;2007;"Uh, uh
Uh, uh
Good mornin'
Good mornin'
Good mornin'
Good mornin'
Wake up, Mr. West, Mr. West
Mr. Fresh, Mr. By Himself, he's so impressed
I mean, damn, did you even see the test?
You got D's, motherfucker, D's, Rosie Perez
And yer ass barely passed any and every class
Lookin' at every ass, cheated on every test
I guess, this is my dissertation
Homie, this shit is basic, welcome to Graduation
Good mornin'
Good mornin'
Good mornin'
Good mornin'
Good mornin', on this day we become legendary
Everythin' we dreamed of
I'm like the fly Malcolm X, buy any jeans necessary
Detroit Red cleaned up
From the streets to the league, from an eighth to a key
But you graduate when you make it up outta the streets
From the moments of pain, look how far we done came
Haters sayin' you changed, now you doin' your thing
Good mornin'
Good mornin'
Good mornin' and—
Good mornin'
Good mornin' and look at the valedictorian
Scared of the future while I hop in the DeLorean
Scared to face the world, complacent career student
Some people graduate, but be still stupid
They tell you, ""Read this, eat this, don't look around
Just peep this, preach this, teach us, Jesus""
Okay, look up now, they done stole yo' streetness
After all of that, you received this
Good mornin'
Hustlers, that's if you're still livin', get on down
Every time that we hear them
Good mornin'
Hustlers, that's if you're still livin', get on down
Every time that we hear them
Good mornin'
Hustlers, that's if you're still livin', get on down
Every time that we hear them
Good mornin'
Hustlers, that's if you're still livin', get on down
Get on down
Get— Get on down
Get on down
Get— Get on down";anger
0BRHnOFm6sjxN1i9LJrUDu;The Anthem;Good Charlotte;pop;76;2002;"Yeah
Here we go
It's a new day, but it all feels old
""It's a good life!"" That's what I'm told
But everything, it all just feels the same
At my high school, it felt more to me
Like a jail cell, a penitentiary
My time spent there, it only made me see
That I don't ever wanna be like you
I don't wanna do the things you do
I'm never gonna hear the words you say
And I don't ever wanna
I don't ever wanna be you
Don't wanna be just like you
Uh, what I'm sayin' is
This is the anthem, throw all your hands up
You, don't wanna be you
""Go to college or university
Get a real job,"" that's what they said to me
But I could never live the way they want
I'm gonna get by and just do my time
Out of step while they all get in line
I'm just a minor threat, so pay no mind
Do you really wanna be like them?
Do you really wanna be another trend?
Do you wanna be part of that crowd?
'Cause I don't ever wanna
I don't ever wanna be you
Don't wanna be just like you
Uh, what I'm sayin' is
This is the anthem, throw all your hands up
You, don't wanna be you
You shake it once, that's fine
You shake it twice, that's okay
You shake it three times
You're playing with yourself again
You, don't wanna be just like you!
What I'm sayin' is
This is the anthem, throw all your hands up
Y'all got to feel me, sing if you're with me
You, don't wanna be just like you (Be just like you)
This is the anthem, throw all your hands up
Y'all got to feel me, sing if you're with me
Another loser anthem (Woah-oh)
Another loser anthem (Woah-oh)
Another loser anthem (Woah-oh)
Another loser anthem";sadness
1aOxOpH4AkGAd8OMrKjyNY;Why Are Sundays So Depressing;The Strokes;rock;68;2020;"I sing a song, I paint a picture
My baby's gone, but I don't miss her
Like a swan, I don't miss swimming
All my friends left, and they don't miss me
Can't take it, babe
Your body talks to me
Like in a movie, babe
I let it resonate, yeah
I want your time (Time, time)
Don't ask me questions (Questions, questions)
That you don't want (Want, want)
The answers to (To, to)
I love you in the morning, so you know it's no lie
You're hidin' in the background but you wanna be found
You've got me on my back and now I've gotta think fast
You're hidin' in the background but you wanna be found
I take it easy, babe, I
I get down, it's automatic, uh
I've come to believin' that
That too much time is evil
I transition in
I'm making your body wait
Like on an aeroplane
Please, baby, take me away, yeah
I want your time (Time, time)
Don't ask me questions (Questions, questions)
That you don't want (Want, want)
The answers to (To, to)
I know
I know
I know
I know
I kinda miss the nine-to-five, yeah
Do those things that you can't hide
I scramble, fight just like a child
Hey, nah, nah, nah, nah, nah, nah, nah, nah
I'm staying hungry, I'm staying hungry
I'm staying hungry, I'm staying hungry
Not getting angry, I'm staying hungry
Not getting angry, still staying hungry
Yeah
Hold on, hold on, hold
The click was always in you, Fab
It was never on
It was never on";sadness
7mldq42yDuxiUNn08nvzHO;Body Like A Back Road;Sam Hunt;rock;70;2017;"Got a girl from the Southside, got braids in her hair
First time I seen her walk by, man I 'bout fell up out my chair
Had to get her number, it took me like six weeks
Now me and her go way back like Cadillac seats
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
The way she fit in them blue jeans, she don't need no belt
But I can turn them inside out, I don't need no help
Got hips like honey, so thick and so sweet, man
And ain't no curves like hers on them downtown streets
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
We're out here in the boondocks with the breeze and the birds
Tangled up in the tall grass with my lips on hers
On a highway to heaven, headed south of her smile, mmm
Get there when we get there, every inch is a mile
Body like a back road, drivin' with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty, I ain't in no hurry
I'ma take it slow just as fast as I can
I'ma take it slow
Just as fast as I can (Body like a back road, drivin' with my eyes closed)
Got braids in her hair (I know every curve like the back of my hand)";fear
5l6hpyTGBK0LAAxgPnqTQL;Look After You;The Fray;pop;84;2005;"If I don't say this now, I will surely break
As I'm leaving the one I wanna take
Forgive the urgency, but hurry up and wait
My heart has started to separate
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh, be my baby
I'll look after you
There now, steady love, so few come and don't go
Will you, won't you be the one I'll always know?
When I'm losing my control, the city spins around
You're the only one who knows, you slow it down
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh, be my baby
I'll look after you
And I'll look after you
If ever there was a doubt
My love, she leans into me
This most assuredly counts
She says most assuredly
Oh-oh-oh, oh-oh-oh, be my baby
I'll look after you
After you
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
It's always have and never hold
You've begun to feel like home, yeah
What's mine is yours to leave or take
What's mine is yours to make your own
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh
Oh-oh-oh, oh-oh-oh, be my baby
Oh-oh-oh-oh-oh";fear
7GVQS66ukm48XZVymA3ZUg;Midwest Indigo;Twenty One Pilots;rock;71;2024;"Reachin' out on my way home
You can be so cold, I'll try again
You make me sad and second-guess myself
You can be so cold
Reachin' out on my way home
You can be so cold, I'll try again
You make me sad and second-guess myself
You can be so cold, Midwest Indigo
Running late so I didn't have the time
To scrape the frosted windshield like we're barely scrapin' by
Concentrate on the little gap in the ice
That seems to be about as wide as our chances
Did you pull up yet? (Not yet)
Did you forgеt we're tight on time?
Rеachin' out on my way home
You can be so cold, I'll try again
You make me sad and second-guess myself
You can be so cold, Midwest Indigo
Cloud coverage matched my outfit to a knife
I requested counsel with the counselor and he cancelled twice
It's a different blue, it's deeper than it's been
I'll be pulling into the parking lot before the heat kicks in
What's your ETA? (Two minutes)
Chill out, man, we're right on time
Reachin' out on my way home
You can be so cold, I'll try again
You make me sad and second-guess myself
You can be so cold, Midwest Indigo
And I want love and sunny days
I'm a bit too old to run away
You make me sad and second-guess myself
You can be so cold
You can be so cold
Midwest Indigo";sadness
2qcllSUyD3gKbfh9NEjARW;My Block - Nitty Remix;2Pac;hip-hop;57;2002;"Damn, take a ride to my block
My block, that's right! Hehe
'Round my motherfuckin' way
They got a nigga sheddin' tears, reminiscin' on my past fears
‘Cause shit was hectic for me last year
It appears that I've been marked for death, my heartless breast
The underlying cause of my arrest: my life is stressed
And no rest, forever weary; my eyes stay teary
For all the brothers that are buried in the cemetery
Shit is scary, how black-on-black crime legendary
But at times unnessecary, I'm gettin' worried
Teardrops and closed caskets, the three strikes law is drastic
And certain death for us ghetto bastards
What can we do when we're arrested but open fire?
Life in the pen' ain't for me ‘cause I'd rather die
But don't cry through your despair
I wonder if the Lord still cares for us niggas on welfare
And who cares if we survive?
The only time they notice a nigga is when he's clutchin' on a 4-5
My neighborhood ain't the same, ‘cause all these little babies goin' crazy and they sufferin' in the game
And I swear it's like a trap
But I ain't given up on the hood, it's all good when I go back
Hoes show me love, niggas give me props
Forever hot, ‘cause it don't stop – on my block
Livin' life is but a dream
Hard times is all we seen (on my block)
Every block is kind to me
But on the block we still pray
But on the block we still pray
Now shit's constantly hot on my block
It never fails to be gunshots
Can't explain a mother's pain when her son drops
Black males livin' in hell, when will we prevail?
Fearin' jail, but crack sales got me livin' well
And in a sense I'm suicidal with this Thug's Life
Stayin' strapped, forever trapped in this drug life
God, help me, ‘cause I'm starvin', can't get a job
So I resort to violent robberies, my life is hard
Can't sleep ‘cause all the dirt make my heart hurt
Put in work and shed tears for my dead peers
Mislead from childhood where I went astray
'Til this day I still pray for a better way
Can't help but feel hopeless and heartbroke
From the start, I felt the racism ‘cause I'm dark
Couldn't quit, the bullshit make me represent
Hit the bar and played the star everywhere I went
In my heart I felt alone, out here on my own
I close my eyes and picture home – on my block
Livin' life is but a dream
Hard times is all we seen (on my block)
Every block is kind to me
But on the block we still pray
But on the block we still pray
And I can't help but wonder why so many young kids had to die
Caught strays from AK's in a drive-by
Swollen pride and homicide don't coincide
Brothers cry for broken lives – Mama, come inside!
‘Cause our block is filled with danger
Used to be a close knit community
But now we're all cold strangers
Time changes us as to stone, them crack pipes
All up and down the block exterminatin' black life
But I can't blame the dealers; my mama's welfare check has brought the next man chrome wheels
Shit's real, I know you feel my tragedy
A single mother with a problem child, daddy free
Hangin' out, pickin' up game, sippin' cheap liquor
Gamin' the hoochies, hopin' I can get to sleep with her
It's a man's world, stayin' strapped
Fantasies of a nigga livin' phat but held back
Pipe dreams can make the night seem hopeless
Wide eyed and losin' focus – on my block
Livin' life is but a dream
Hard times is all we seen (on my block)
Every block is kind to me
But on the block we still pray
But on the block we still pray
And block parties in the projects lastin' way past daylight
A young nigga learned to break night
Used to play fight with my homies, but they stuck in the pen'
I send them ends, but it's tough on a friend
In my mind I see the same motherfuckers ballin'
Alcohol will make a lazy nigga slip and fall, miss his call
I know the young niggas understand this
Growin' up in this world where everything is scandalous
I reminisce on the fast times, past crimes
Tryin' to cop a slice of pizza with my last dime
Can't explain, just what attracts me to this dirty game
Gold chains, some extra change, and the street fame
And what's strange is everybody know my name
Swear they all know me, and lots of cash make a nigga change
I hit the green just to maintain, feelin' pain
For all the niggas that I lost to the game – from my block
Livin' life is but a dream
Hard times is all we seen (on my block)
Every block is kind to me
But on the block we still pray
But on the block we still pray
But on the block we still pray
But on the block we still pray
But on the block we still pray
But on the block we still pray
Rest in peace to all the motherfuckers that passed away
From all the blocks that I'm from
street, 7th Avenue, New York, Uptown, knahmsayin'?
rd and Walt, my block – that's right
nd and Morningside, my block – that's right
Decatur Avenue, Baltimore, my block – that's right
And the Jungle, Marin City, that's my block – that's right
Los Angeles, haha – that's my block too
Oakland, can't forget Oaktown – that's my block for sure
And all the other blocks around this motherfucker
Houston, Florida, St. Louis, Tennessee, Miami, Chicago
All y'all niggas stay kickin' up dust
Represent the motherfuckin' block";sadness
5EcG8eMMlwkHRVa4aTR1qd;Breakin' Dishes;Rihanna;pop;77;2007;"Ow-ow (Ow-ow)
Ow-ow (Ow-ow)
Ow-ow (Ow-ow-ow)
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
(Ow)
He been gone (Gone) since 3:30 (3:30)
Been coming home lately at 3:30 (3:30)
I'm super cool, I've been a fool
But now I'm hot, and, baby, you gon' get it
Now, I ain't trippin', I, I ain't twisted, I
I ain't demented, ha, well, just a lil' bit, huh?
I'm kickin' ****, I'm taking names
I'm on flame, don't come home, babe
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a ma-e-a-a-an
A man, a man, a ma-e-a-a-an, oh
I'm still waitin', come through the door
I'm killin' time, you know, bleachin' your clothes
I'm roastin' marshmallows on the fire
And what I'm burnin', ah, is your attire
I'm gettin' restless, I'm gettin' tested
And I can't believe he's always out every night and never checks in
Is he cheatin'? Man, I don't know
I'm lookin' 'round for somethin' else to throw
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a ma-e-a-a-an
A man, a man, a ma-e-a-a-an, oh
(Ah) I don't know who you think I am (I don't know who you think I am)
But I really don't give a damn right now
(Ah) If you don't come, I'ma huff and puff and blow this, blow this, oh
Blow this, blow this
I'ma blow this, blow this, oh
Blow this, blow this
I'ma blow this, blow this, oh
Blow this house, house down
Dishes, breakin' dishes, breakin' dishes
I'm breakin' dishes up in here, all night (Uh-huh)
I ain't gon' stop until I see police lights (Uh-huh)
I'ma fight a man tonight, I'ma fight a man tonight
I'ma fight a man, a man, a ma-e-a-a-an
A man, a man, a ma-e-a-a-an
Fight a man, a man, a ma-e-a-a-an
A man, a man, a ma-e-a-a-an, oh
Breakin' (Dishes, dishes, dishes)
Breakin' (Dishes, dishes, dishes)";disgust
3U0UXxBIfjUsJ8RtxoxUFn;Monolith;Twin Tribes;rock;64;2023;"Trust in me, I will rise
Through the fire, in the sky
Set me free, ancient lies
Is this peace divine? The light will cast me aside
Me envenena, te envenena
Me envenena, te envenena
Trust in me, as I am
Shattering inside
The vision upon us, the memory remains
Nothing to defy, the light will cast me aside
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Me envenena, te envenena
Me envenena, te envenena
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Bring me to silence, a rite for the heart
Bring me to silence, through the light
Me envenena, te envenena
Me envenena, te envenena";fear
1xLs8Mu1QEVbGCpyHQ2r2U;Why;Dominic Fike;rock;71;2020;"Yeah
You ever wonder why-y-y-y-y? (Why)
Why-y-y-y-y? Why-y-y-y-y?
You ever wonder why-y-y-y-y? (Why)
Why-y-y-y-y? Why-y-y-y-y?
Said the lady with the long legs in the lawn chair
She like the strings on my guitar neck and my blonde hair
I write about her thighs in my latest lines
I remember her eyes when I asked her why
Why would you pay for this apartment you don't belong in?
You take this shit from all your bosses and all your boyfriends
I guess I get surprised when you let it slide
But it's no business of mine how you waste your time
Yeah
Don't crash, don't text, go renew your tags
No sex, no sleep, just that job
I bet you miss what you had
You can't get no sleep at night
Do you ever wonder why everyone is out to get you every day
Or do you question anything?
How many warnin' signs 'til it hits you, darling?
Gravity's your friend
You fall out of touch sometime
But your history calls you back to it again
Too many factors to be sure
So many reasons to think twice
And nobody asked you to before
But do you ever wonder why-y-y-y-y? (Why)
Why-y-y-y-y? Why-y-y-y-y?
You ever wonder why-y-y-y-y? (Why)
Why-y-y-y-y? Why-y-y-y-y?
You ever wonder why?
Why, why?";surprise
6KOtheMY0KN4s9TrQHr9It;She's A Rainbow;The Rolling Stones;rock;64;2020;"She comes in colours everywhere
She combs her hair
She's like a rainbow
Coming colours in the air
Oh, everywhere
She comes in colours
She comes in colours everywhere
She combs her hair
She's like a rainbow
Coming colours in the air
Oh, everywhere
She comes in colours
Have you seen her dressed in blue?
See the sky in front of you
And her face is like a sail
Speck of white, so fair and pale
Have you seen a lady fairer?
She comes in colours everywhere
She combs her hair
She's like a rainbow
Coming colours in the air
Oh, everywhere
She comes in colours
Have you seen her all in gold?
Like a queen in days of old
She shoots colours all around
Like a sunset going down
Have you seen a lady fairer?
She comes in colours everywhere
She combs her hair
She's like a rainbow
Coming colours in the air
Oh, everywhere
She comes in colours
She's like a rainbow
Coming colours in the air
Oh, everywhere
She comes in colours";disgust
